applicable,male,female,nonBinary,desc,group,name,time
1,1,0,0,"<p>This talk will provide a brief overview of <a href=""https://github.com/clojure/clojurescript"">ClojureScript</a>, some of the awesome powers it provides, and then a detailed overview of server-side rendering of React.js in pure Clojure, without Selenium or Node.js. Main topics covered will be:</p> <p><br/>• Introduction to ClojureScript (CLJS)</p> <p><br/>• Why CLJS in general?</p> <p><br/>• Why CLJS in the browser?</p> <p><br/>• Intro to <a href=""https://github.com/omcljs/om"">Om</a> (CLJS interface to React)</p> <p><br/>• Server-side rendering Om (via <a href=""https://github.com/arohner/foam"">Foam</a>)</p> <p><br/><b>About the Speaker</b></p> <p>Allen Rohner is the founder and ex-CTO of <a href=""https://circleci.com/"">CircleCI</a>, and co-author of <a href=""https://www.amazon.com/Learning-ClojureScript-Rafik-Naccache/dp/1785887637/"">Learning ClojureScript</a>. His current startup <a href=""https://rasterize.io"">Rasterize</a> helps companies make more money by measuring and optimizing page load times. He tweets at <a href=""https://twitter.com/arohner"">@arohner</a>.</p> <p><b>News From the Bleeding Edge</b></p> <p>In addition to the main talk, <a href=""https://twitter.com/goldglovecb"">Corey</a> will start us off with the crowd favorite ""News from the Bleeding Edge"" segment, in which we'll discuss all the latest and greatest in browsers and web app development.</p> <p><b>Lightning Talks</b></p> <p>If you have a cool side project or are using an awesome new framework, come tell us about it! Quick 5 minute talks or demos are perfect. If you're interested <a href=""http://goo.gl/forms/Tpk53xPMZC6Dg0i82"">sign up here</a>.</p> <p><b>Sponsor: Help.com</b></p> <p><a href=""http://help.com/"">Help.com</a> will be providing pizza for the evening! Help.com is building the next generation of customer service software. They are always on the lookout for great Node developers to join the team.</p> <p><b>Can't Make it in Person?</b></p> <p>Our events are livestreamed -- <a href=""https://www.youtube.com/channel/UCzBbxWVAMkHdI-jbYKZD4fA"">watch here</a>. You can also jump into <a href=""https://edgeatx.slack.com/"">Slack</a> for virtual Q&amp;A and discussion during the meeting -- look for the #live-meetup channel. Drop us a line to be added to the group ([masked]).</p> <p><i>NOTE:</i> Please RSVP here ONLY if you plan to attend in person as it helps us plan for attendance and food. If you plan to watch online there's no need to RSVP.</p> <p><b>Parking</b></p> <p>Street parking is free after 6pm on Wednesdays. You can also park in the Omni garage, directly under Capital Factory (enter from Brazos) for a flat fee of $5. <i>Don't forget to ask for a parking validation card before you leave!</i></p>",Bleeding Edge Web,Painless Server-Side Rendering with React and ClojureScript,1469059200000
1,1,0,0,"<p>React and Redux have made a huge impact on front end web development -- they are amazing tools, but the pace of change is very fast and best practices are hard to keep up with. Ryan Vice is here to share some practical advice based on the real-world experience he and his team have gained over multiple projects and while developing their own custom React boilerplate focused on developer ergonomics. Avoid months of trial and error and hit the ground running with:</p> <p>• Auth strategy</p> <p><br/>• Forms and validation</p> <p><br/>• Testing and debugging</p> <p><br/>• Redux patterns and file organization</p> <p><br/>• Good lean devops practices</p> <p><br/>• Async, routing, error handling and more</p> <p><br/><b>About the Speaker</b></p> <p>Ryan Vice is the founder and Chief Architect of <a href=""http://www.vicesoftware.com/"">Vice Software</a>, and author of <a href=""https://www.amazon.com/Mastering-React-Adam-Horton/dp/1783558563"">Mastering React</a>. Ryan has been awarded Microsoft's MVP award three times and is a frequent speaker at meetups and conferences. Vice Software specializes in tailoring solutions that maximize business value for their clients whether they are looking to get their MVP to market quickly and on a budget or whether they are looking to modernize their existing applications. If you need help with your next React project <a href=""http://www.vicesoftware.com/contact/"">contact Ryan</a> today!</p> <p><b>News From the Bleeding Edge</b></p> <p>In addition to the main talk, <a href=""https://twitter.com/goldglovecb"">Corey</a> will start us off with the crowd favorite ""News from the Bleeding Edge"" segment, in which we'll discuss all the latest and greatest in browsers and web app development.</p> <p><b>Sponsor: PayPal</b></p> <p><img src=""http://photos4.meetupstatic.com/photos/event/d/6/b/c/600_455214972.jpeg"" /></p> <p><a href=""https://www.paypal.com/home"">PayPal</a> is at the forefront of creating large scale Node.js applications and building open source technologies such as <a href=""http://krakenjs.com/"">Kraken.js</a>. If you are interested in building high performance, high availability and highly interactive websites, PayPal may be the place for you. We are always looking for great talent and people with a passion for delivering superior user experiences.</p> <p><b>Can't Make it in Person?</b></p> <p>Our events are livestreamed -- <a href=""https://www.youtube.com/channel/UCzBbxWVAMkHdI-jbYKZD4fA"">watch here</a> (available once the meetup begins). You can also jump into <a href=""https://edgeatx.slack.com/"">Slack</a> for virtual Q&amp;A and discussion during the meeting -- look for the #live-meetup channel. Please <a href=""https://edgeatx-invite.herokuapp.com"">join the group</a> if you haven't already!</p> <p><i>NOTE:</i> Please RSVP here <b>ONLY</b> if you plan to attend in person as it helps us plan for attendance and food. If you plan to watch online there's no need to RSVP.</p> <p><b>Parking</b></p> <p>Street parking is free after 6pm on Wednesdays. You can also park in the Omni garage, directly under Capital Factory (enter from Brazos) for a flat fee of $5. <i>Don't forget to ask for a parking validation card before you leave!</i></p>",Bleeding Edge Web,Pragmatic React + Redux: Lessons From the Trenches,1477526400000
1,1,0,0,"<p><b>To attend, please register on Eventbrite at</b>: <a href=""https://www.eventbrite.com/e/the-lean-product-playbook-by-dan-olsen-tickets-19839869584"" class=""linkified"">https://www.eventbrite.com/e/the-lean-product-playbook-by-dan-olsen-tickets-19839869584</a></p> <p><b>Signing at up here on Meetup page alone is not sufficient! Thank you.</b></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/c/f/f/8/600_444713240.jpeg"" /></p> <p>Product Austin is excited to have <a href=""https://www.linkedin.com/in/danolsen98"">Dan Olsen</a> share the key ideas from his new bestselling book <a href=""http://www.amazon.com/Lean-Product-Playbook-Innovate-Products/dp/1118960874/"">The Lean Product Playbook</a>. Most of us are familiar with Lean Startup and its valuable concepts, such as product-market fit and the build-measure-learn loop. However, many product teams run into challenges when they try to adopt Lean Startup principles because they lack specific guidance on what to do and how to do it. The Lean Product Playbook provides specific, step-by-step guidance on how to apply Lean Startup ideas. In his talk, Dan will describe an actionable model for product-market fit and a 6-step process that explains how to rapidly iterate based on customer feedback, illustrated with real world examples.</p> <p>
 
 
 
 <img src=""http://photos4.meetupstatic.com/photos/event/d/0/0/8/600_444713256.jpeg"" /></p> <p><b>Speaker Bio: Dan Olsen</b> is an entrepreneur, consultant, and Lean product expert. At Olsen Solutions, he works with companies to build great products and strong product teams, often as interim VP of Product. His clients include Facebook, Box, Microsoft, Medallia, and One Medical Group. Prior to consulting, Dan worked at Intuit, where he led the Quicken product team. He also led product management at social networking pioneer Friendster and was the cofounder and CEO of TechCrunch award winner YourVersion, a personalized news startup. Dan wrote the bestseller The Lean Product Playbook, published by Wiley, and organizes the Lean Product &amp; Lean UX Silicon Valley Meetup.</p> <p><br/><b>Many thanks to <a href=""http://capitalfactory.com/"">Capital Factory</a> for hosting and <a href=""http://craftsmanpm.com/"">CraftsmanPM</a> for sponsoring the event.<br/></b></p> <p><b>Please note: </b>If you arrive early, food (Pizza) and drinks (soda) will be available. The front desk members at Capital Factory can validate your car parking at the Omni Hotel garage (brings down your parking to $5 for the event).</p>",Product Austin,The Lean Product Playbook by Dan Olsen,1452645000000
1,1,0,0,"<p><b>To attend, please register on Eventbrite at</b>: <a href=""https://www.eventbrite.com/e/high-output-product-manager-by-todd-olson-ceo-pendoio-product-austins-sxsw-week-event-tickets-22283723216""><a href=""https://www.eventbrite.com/e/high-output-product-manager-by-todd-olson-ceo-pendoio-product-austins-sxsw-week-event-tickets-22283723216"" class=""linkified"">https://www.eventbrite.com/e/high-output-product-manager-by-todd-olson-ceo-pendoio-product-austins-sxsw-week-event-tickets-22283723216</a></a></p> <p><br/><b>Signing up here on Meetup page alone is not sufficient! Thank you.</b></p> <p><a href=""http://productaustin.com/"">Product Austin</a> is excited to bring you <b>Todd Olson</b> to our special event during SXSW.</p> <p><img src=""https://cdn.evbuc.com/eventlogos/351651/toddolson.jpeg"" /></p> <p><b>Speaker Bio: </b> <b>Todd Olson is Founder and CEO of Pendo.</b> <a href=""http://pendo.io"">Pendo</a> compiles and analyzes data that product managers need to make the right decisions about the development of software. Todd has raised over $11 million to help his customers create more engaging products. </p> <p>Todd recently served as Vice President of Products at Rally Software Development Corp. Mr. Olson led the evolution of Rally’s proven Agile ALM platform for enabling software and product-driven enterprises through its public offering. He co-founded 6th Sense Analytics, Inc., served as its President and Chief Technology Officer and led the fundraising of $7 million in seed capital. Mr. Olson was Chief Scientist of the Together business unit of Borland Software that he joined as a result of the successful acquisition of TogetherSoft. Mr. Olson co-founded Cerebellum Software Inc. and served as its Chief Technology Officer. Mr. Olson frequently speaks at leading industry events on the topics of Agile software development, Product Management, and entrepreneurship. He has a Bachelor of Science degree from Carnegie Mellon University in Electrical and Computer Engineering and is a graduate of its Entrepreneurial Management program.</p> <p><b>Many thanks to <a href=""http://capitalfactory.com/"">Capital Factory</a> for hosting and <a href=""http://craftsmanpm.com/"">CraftsmanPM</a> for sponsoring the event.<br/></b></p> <p><b>Please note: </b>If you arrive early, food (Pizza) and drinks (soda) will be available. The front desk members at Capital Factory can validate your car parking at the Omni Hotel garage (brings down your parking to $5 for the event).</p>",Product Austin,High Output Product Manager by Todd Olson (Product Austin SXSW Week),1457483400000
1,1,0,0,"<p><b>To attend, please register on Eventbrite at</b>: <a href=""https://www.eventbrite.com/e/how-a-former-engineer-moved-to-sales-and-scaled-revenue-from-0-to-100-million-talk-by-hubspots-cro-tickets-24420128261""><a href=""https://www.eventbrite.com/e/how-a-former-engineer-moved-to-sales-and-scaled-revenue-from-0-to-100-million-talk-by-hubspots-cro-tickets-24420128261"" class=""linkified"">https://www.eventbrite.com/e/how-a-former-engineer-moved-to-sales-and-scaled-revenue-from-0-to-100-million-talk-by-hubspots-cro-tickets-24420128261</a></a></p> <p>Please note <b>change of location</b> for April event.</p> <p><b>Please DO NOT register if you are not going to attend. Signing up here on Meetup page alone is not sufficient! Thank you.</b></p> <p><a href=""http://productaustin.com/"">Product Austin</a> is excited to bring you <b>Mark Roberge</b> to our April speaker event.</p> <p><img src=""http://photos4.meetupstatic.com/photos/event/8/9/5/8/600_448595160.jpeg"" /></p> <p>
 
 
 <b>Speaker Bio: </b> </p> <p><b>Mark is Chief Revenue Officer of HubSpot Sales Products</b>. Prior to this role, Mark served as HubSpot's SVP of Worldwide Sales and Services from 2007 to 2013, during which time he increased revenue over 6,000% and expanded the team from 1 to 450 employees. These results placed HubSpot #33 on the 2011 INC 500 Fastest Growing Companies list. Mark was ranked #19 in Forbes' Top 30 Social Sellers in the World. He was also awarded the 2010 Salesperson of the Year at the MIT Sales Conference. Prior to HubSpot, Mark founded and/or held executive positions at start-ups in the social media and mobile sector. Mark started his career as a Technology Consultant with Accenture.</p> <p><img src=""https://cdn.evbuc.com/eventlogos/351651/salesaccelerationformula.jpg"" /></p> <p>Mark holds an MBA from the MIT Sloan School of Management where he was a semi-finalist in the 2005 MIT $50K Business Plan competition and was awarded the Patrick McGovern award for his contributions to entrepreneurship at MIT. He holds a bachelor's degree in Mechanical Engineering from Lehigh University. Mark has been featured in the Wall Street Journal, Forbes Magazine, Inc Magazine, BostonGlobe, TechCrunch, Harvard Business Review, and other major publications for his entrepreneurial ventures. He is the author of best-selling, award-winning book <a href=""http://www.amazon.com/The-Sales-Acceleration-Formula-Technology/dp/1119047072"">""The Sales Acceleration Formula: Using Data, Technology, and Inbound Selling to go from $0 to $100 Million"".</a></p>",Product Austin,How a former engineer moved to sales and scaled revenue from $0 to $100 million:,1461628800000
1,1,0,0,"<p>To attend, <b>please register on Eventbrite</b>: <a href=""http://bit.ly/eventbritejuly12""><a href=""http://bit.ly/eventbritejuly12"" class=""linkified"">http://bit.ly/eventbritejuly12</a></a></p> <p>Signing up here on Meetup page alone is not sufficient! Thank you.</p> <p><a href=""http://productaustin.com/""><b>Product Austin</b></a> is excited to bring you <b>Will Dinkel, CEO of Nova.ai</b> to our July 2016 speaker event as part of our Summer of AI programs.</p> <p><img src=""https://cdn.evbuc.com/eventlogos/351651/wdinkelheadshotcropped402x9a307762c70df19f08fbfe096487dea23d84a9e02edefbcb743c19714252dc5e.jpg"" /></p> <p><b>Speaker Bio:</b> <b>Will Dinkel is CEO of Nova.ai</b>. Y-Combinator -backed Nova is an email analytics platform that also uses artificial intelligence to personalize emails for dramatic improvement in sales productivity. Will developed his passion for enterprise sales while working in various technology and sales roles at HP and CloudFlare. Will studied engineering and business at Cal Poly and Harvard Business School. </p> <p>100% of the proceeds from the event registration fees will be donated to the non-profit of the month - <a href=""http://careboxprogram.org/""><a href=""http://careboxprogram.org"" class=""linkified"">http://careboxprogram.org</a></a> - providing free at-home care supplies to cancer patients in need in the greater Austin area.</p> <p><br/>Event sponsor: <b><a href=""http://productacademy.org/?utm_source=pameetuppage&amp;utm_medium=eventpage&amp;utm_term=summerofai1&amp;utm_campaign=productaustin"">Product Academy</a> </b>8-Week Growth Product Manager Program.</p>",Product Austin,Building AI Products: A Glimpse Into the Future,1468368000000
1,1,0,0,"<p><a href=""http://productaustin.com"">Product Austin</a> is excited to bring you <b>Dennis Mortensen, CEO of x.ai </b>to our August 2016 speaker event as part of our Summer of AI programs.</p> <p><b>Please register on Eventbrite </b><a href=""http://www.eventbrite.com/e/how-to-lead-a-product-team-building-invisible-software-by-dennis-mortensen-ceo-xai-tickets-26226516216?aff=pameetuplink"">by clicking here</a>. RSVP on Meetup alone is not sufficient. Thank you.</p> <p><img src=""https://cdn.evbuc.com/eventlogos/351651/imgleadershipdennis28129.jpg"" /></p> <p><b>Speaker Bio: Dennis Mortensen </b>is the CEO and Founder of x.ai, whose artificial intelligence driven personal assistant lets people schedule meetings using plain English and nothing more than a CC to [masked]. He’s a pioneer and expert in the analytics, optimization, and big data space and has been since its inception – he is also a fully-fledged entrepreneur and successfully delivered a number of company exits. He’s an accredited Associate Analytics Instructor at the University of British Columbia, the Author of Data Driven Insights from Wiley and a frequent speaker on the subject of Analytics and Data. A native of Denmark, Mortensen currently calls New York City his home.</p> <p>Many thanks to <a href=""http://capitalfactory.com"">Capital Factory</a> for sponsoring event space, and <a href=""http://productacademy.org"">Product Academy</a> for sponsoring the event.</p>",Product Austin,"Leading a Product team building invisible software - Dennis Mortensen, CEO x.ai",1470787200000
1,1,0,0,"<p>Learn the ins and outs of web components at this month's GDG meetup. Corey Butler will explain how to work with ""raw"" web component technology including Shadow DOM and Custom Elements. Corey will be followed by Pete Carapetyan will share his experience building PolyRest using Google's Polymer libraries for web components.</p> <p><b>About Corey Butler</b></p> <p>Corey is the author of the Fenix Web Server (fenixwebserver.com) and many Node.js tools/modules including NVM for Windows and native process runners for Windows/OSX/Linux. He is also the co-organizer of the Bleeding Edge Web meetup and a technical reviewer for Pragmatic Bookshelf (most recently Developing Android on Android). He can be found at github.com/coreybutler and coreybutler.com.</p> <p><b>About Pete Carapetyan</b></p> <p>Pete is a long long time developer who has grown to appreciate JavaScript.</p>",Google Developer Group Austin,Web Components & Polymer,1453424400000
1,1,0,0,"<p>Historically Android development wasn't so great. Writing an Android app meant lots of boilerplate and writing the same types of classes over and over and over. Thankfully, things are much better now. In recent years Google and the Android community have really stepped up to create tools and open source libraries that take care of many things, allowing you to focus on writing the fun code. In this talk we'll cover some of the best tools and libraries out there, and allow you to weigh in on your favorites as well!</p> <p><br/>Andrew Watson from GoPro will be presenting.</p>",Google Developer Group Austin,Android Library Love,1468540800000
1,1,0,0,"<p>This Thursday Dave Powell will give an intro to TensorFlow, the open source machine learning library released by Google last November. TensorFlow can run in many environments from machine clusters to Android and iOS devices. See how your software can benefit from neural networks.</p>",Google Developer Group Austin,Intro to TensorFlow - Machine Learning from Google,1470960000000
1,1,0,0,"<p>Hi all!</p> <p>Let's explore the current state and characteristics of Natural Language Processing. </p> <p>Natural Language Processing is becoming more accessible and Mike Johns, Director of Research and Trading at Lake Austin Advisors, will give us some insight into what it is all about.</p> <p>Areas we will explore are:</p> <p>What is the Vision of NLP vs Reality?</p> <p>Overview of approaches to NLP: Symbolic vs Statistical</p> <p><br/>Recent Breakthroughs in NLP</p> <p><br/>Where NLP is at today?</p> <p>
 
 
 Thank you to Spanning for hosting us in their office!</p> <p>Darran</p>",Google Developer Group Austin,An Introduction to Natural Language Processing with Mike Johns,1473291000000
1,1,0,0,"<p><i>This is an interactive, online event that you can participate in from your computer. To join and get the access link, you must register at <a href=""https://fifitwest.splashthat.com/""><a href=""https://fifitwest.splashthat.com"" class=""linkified"">https://fifitwest.splashthat.com</a></a>. </i></p> <p>----</p> <p>With so much uncertainty, and so many questions to answer, validating your startup ideas can be overwhelming. Justin Wilcox, one of Founder Institute's most popular and highly rated mentors, has spent the last 18 months solving this problem. </p> <p>Combining the best of Customer Development, Design Thinking, Lean Startup, and Growth Hacking, Justin's ""FOCUS Framework"" (<a href=""http://j.mp/_F0CUS""><a href=""http://j.mp/_F0CUS"" class=""linkified"">http://j.mp/_F0CUS</a></a>) lays out an actionable path to validating your startup ideas, and achieving ""Product-Market Fit."" </p> <p>On this interactive online workshop, Justin will guide you through a step-by-step process to outline your ideas, test your riskiest assumptions, and run valid startup experiments to find your Product-Market Fit.</p> <p>You'll leave the workshop with a clear, actionable, next step - and a practical strategy for finding your Product-Market Fit.</p> <p>Don't miss this opportunity to participate in a unique, interactive online workshop! RSVP today at <a href=""https://fifitwest.splashthat.com/""><a href=""https://fifitwest.splashthat.com"" class=""linkified"">https://fifitwest.splashthat.com</a></a>.</p> <p><img src=""http://fi.co/system/upload/Webinar_product-market-fit-wilcox.png"" /></p> <p><i>----</i></p> <p><i>This is an interactive, online event that you can participate in from your computer. To join and get the access link, you must register at <a href=""https://fifitwest.splashthat.com/""><a href=""https://fifitwest.splashthat.com"" class=""linkified"">https://fifitwest.splashthat.com</a></a>.</i></p>",Austin Startup Founder 101,Online Workshop: How to Find Product-Market Fit for Your Startup Idea,1461081600000
1,0,1,0,"<p><i>This is a free, online event that you can participate in from your computer. To join and get the access link, you must register at <a href=""https://app.webinarjam.net/register/24710/f04af0f1ff""><a href=""https://app.webinarjam.net/register/24710/f04af0f1ff"" class=""linkified"">https://app.webinarjam.net/register/24710/f04af0f1ff</a></a> . If you can't make it, you can still register on that page to get the video recording after the event! </i> </p> <p>----</p> <p>The power of online communities is undeniable. In fact, the most valuable businesses of the past decade have all achieved massive growth through the power of network effects and strong online communities. On the “How to Create a Strong Online Community” webinar, experts with years of experience will teach you the key components to a strong online community, as well as actionable tactics to make your community more engaged and active.</p> <p>This interactive Q&amp;A webinar will be hosted by Adeo Ressi (Founder &amp; CEO of the Founder Institute), and feature special guest Gina Bianchini. </p> <p><img src=""http://www.wcl.govt.nz/mygateway/Fast_Company.jpg"" /></p> <p>Gina Bianchini is an expert in creating specialized social networks online and in the real world. She is the Founder and CEO of Mightybell (<a href=""http://mightybell.com/""><a href=""http://mightybell.com"" class=""linkified"">http://mightybell.com</a></a>), which offers professional social networks with a purpose. Before Mightybell, Bianchini and Marc Andreessen co-founded Ning, the largest social platform for communities of interests online. Gina is also the Co-Founder of the Lean In Movement (<a href=""http://leanin.org/""><a href=""http://LeanIn.org"" class=""linkified"">http://LeanIn.org</a></a>), the largest global movement to offer women with inspiration and support to help them achieve their goals.</p> <p>On this webinar you will learn: </p> <p>• The secret to the success of every vibrant online community</p> <p>• The metrics you need to focus on to drive meaningful community growth</p> <p>• The 3 main reasons people join communities (and how you create better marketing copy)</p> <p>• 8 actionable tactics to increase engagement in your community</p> <p>We hope you will join us!</p> <p><i>--- </i></p> <p><i>This is a free, online event that you can participate in from your computer. To join and get the access link, you must register at <a href=""https://app.webinarjam.net/register/24710/f04af0f1ff""><a href=""https://app.webinarjam.net/register/24710/f04af0f1ff"" class=""linkified"">https://app.webinarjam.net/register/24710/f04af0f1ff</a></a> . If you can't make it, you can still register on that page to get the video recording after the event! </i> </p>",Austin Startup Founder 101,"Webinar: ""How to Create a Strong Online Community, with Gina Bianchini""",1468341000000
1,0,1,1,"<p><i>This is an interactive online conference that you can participate in from your computer. You must register at <a href=""http://focuscon2.splashthat.com/FIFounder""><a href=""http://focuscon2.splashthat.com/FIFounder"" class=""linkified"">http://focuscon2.splashthat.com/FIFounder</a></a> (and to get free access, click ""Tickets"", then select the ""Founder Institute Bronze"" free ticket). </i></p> <p>---- </p> <p><br/>Customer interviews are both the most important, and the most difficult, step to finding Product-Market Fit and ensuring that you build a product that customers want. </p> <p>- How do you find people to interview? <br/>- How do you ask people for an interview? <br/>- How do you not bias their answers? <br/>- When are you done interviewing?</p> <p>To answer these questions, and master customer interviews, register for FOCUS Con (<a href=""http://focuscon2.splashthat.com/FIFounder""><a href=""http://focuscon2.splashthat.com/FIFounder"" class=""linkified"">http://focuscon2.splashthat.com/FIFounder</a></a>) - a fully digital conference where you'll get: </p> <p><br/>- 4+ hours of live interactive video-workshops <br/>- Networking Roulette: 1-on-1 video networking with founders, mentors &amp; investors <br/>- Small-group video mentoring with top Techstars mentors from around the world</p> <p>Thanks to one of Founder Institute's most popular mentors Justin Wilcox and the team behind the FOCUS Framework, Startup Founder 101 attendees get a free Bronze pass using this link: <a href=""http://focuscon2.splashthat.com/FIFounder""><a href=""http://focuscon2.splashthat.com/FIFounder"" class=""linkified"">http://focuscon2.splashthat.com/FIFounder</a></a> (click ""Tickets"", then select the ""Founder Institute Bronze"" free ticket)</p> <p>We hope you will join us!</p> <p>--- </p> <p><i>This is an interactive online conference that you can participate in from your computer. You must register at <a href=""http://focuscon2.splashthat.com/FIFounder""><a href=""http://focuscon2.splashthat.com/FIFounder"" class=""linkified"">http://focuscon2.splashthat.com/FIFounder</a></a> (and to get free access, click ""Tickets"", then select the ""Founder Institute Bronze"" free ticket).</i></p>",Austin Startup Founder 101,FOCUS Con: Mastering Customer Interviews (Exclusive Online Conference),1480611600000
1,1,0,0,"<p><i>Apache Mesos and the new Open Source Architecture of the Modern Datacenter<br/></i></p> <p><i>Apache Mesos has the ability to run on every private and cloud instance, anywhere. In this talk, Tobi Knaup, <a href=""https://mesosphere.com/"">Mesosphere</a> CTO, will explain the momentum behind the “single computer” abstraction that has put Mesos at the center of one of the most exciting architecture shifts in recent information technology history. He will explain how Mesos is enabling application developers and devops to redefine their responsibilities and shorten the amount of time it takes to write and ship production code. He will outline how Mesos is empowering the new class of “datacenter developers” to program directly against datacenter resources, and draw correlations to how the Linux revolutionized the server industry.</i></p> <p><br/>(Note: the May meetup is moved back a few days to accomodate our special guest)</p> <p><b>Parking</b>: </p> <p>• Metered street parking is <i>free</i> after 6pm.</p> <p>Inexpensive <a href=""https://www.parkme.com/austin-parking/downtown"">paid parking</a> is also available nearby. For example there are parking garages a block or so north on Colorado Street and 5th Street.</p> <p>• <b>Note</b>: The Atlassian office building landlord charges $20 for parking and we unfortunately cannot offer a discount.</p> <p><b>Latecomers</b>: If the front door is locked, ring the intercom and tell security you're attending the Linux Meetup at Atlassian. </p>",The Austin Linux Meetup,Tobias Knaup on Mesosphere,1461801600000
1,1,0,0,"<p><b>Note the new location!</b> Join us and share your Linux and Open Source experiences, work, or projects.</p> <p>Matthew Wedgwood will look closely at TLS certificates and PKI, examining how certificates are used and why it's important to establish a chain of trust.</p> <p><i>Construction All over the place, Please enter parking garage through front of building as the rear entrance will most likely be closed. Park on 3rd floor and use sky-bridge to enter. (Security will buzz you in!)</i> <i>Pizza and sodas provided.</i> </p>",The Austin Linux Meetup,October Linux Meetup,1475796600000
1,1,0,0,"<p>Cloud. Security. Often those words then unleash a bunch of nonsense. So here's what we're going to do.</p> <p>First, Tristan Slominski will do a 10 minute demo on ""Onetime pattern - how to put your secrets in user-data and get away with it.""</p> <p><br/><i>With operating in AWS comes the problem of how to configure the servers with secrets. In this short presentation, Tristan Slominski proposes a pattern of bootstrapping new servers with secrets using onetime read guarantees.</i></p> <p><br/>Then, we'll do openspaces! This is a self organizing format where we talk about topics proposed by the group at hand. The umbrella topic will be cloud security - the real issues and successes you are having. What do you have nailed with the awesome powers of cloud/SaaS/DevOps/fun tools? What are the real security issues you have on a daily basis and wish you had a better solution for? I suspect ""secrets"" will be high on the list, as well as auth in this crazy containerized world we find ourselves in. But you'll tell us what we should discuss on site!</p> <p>Sponsor: <a href=""http://objectrocket.com/"">ObjectRocket</a> by Rackspace</p> <p>Email: [masked]</p>",Cloud Austin,CloudAustin January - Practical Cloud Security Openspaces,1453248000000
1,1,0,0,"<p>Another month of new tech at Cloud Austin! </p> <p>Ian Richardson will present at length on <a href=""https://www.hashicorp.com/blog/otto.html"">Hashicorp's successor to Vagrant, Otto</a>! Ian will be doing a technical deep dive this time, explaining how Otto works out the box, how to override the configuration, we'll do a live push to AWS, and see how to use it with Docker. </p> <p>Bring your laptops for this one!</p> <p><br/><b>Speaker:</b></p> <p>Ian Richardson is a DevOps/AWS expert, specializing in Healthcare currently work for Reflexion Health.</p> <p><a href=""http://www.devopsdaysaustin.com/"">DevOpsDays</a> Austin is sponsoring pizza tonight! (Check out the updated site.)</p> <p><br/>DevOpsDays Austin sponsorship is open and we will be calling for speakers soon!</p>",Cloud Austin,Level up your Vagrant (Otto) skills!,1455667200000
1,1,0,0,"<p><b>Home Depot's Move to Cloud Native</b></p> <p>Come join us for a discussion on how <a href=""http://homedepot.com/"">HomeDepot.com</a> has evolved over the years. Hear about the challenges and successes faced while moving this multi billion dollars site to cloud native patterns. </p> <p>About the speaker</p> <p>Christopher Grant is a Sr Architect with Home Depot's Online Technology department and has been with the company for 6 years. He comes from the developer ranks with experience in multiple industries and more years than he wants to accept. </p> <p>Sponsor: None yet, volunteer now!</p> <p>
 
 
 Email: [masked]</p>",Cloud Austin,CloudAustin March - Home Depot Goes Cloud Native,1458082800000
1,1,0,0,"<p>6:00PM: Welcome and announcements</p> <p>6:20PM: Main topic: Kubernetes me this.</p> <p>Google Kubernetes is an open-source system for automating deployment, scaling, and management of containerized applications. </p> <p>What does that mean? If you’re thinking about moving towards a container-centric world then you should consider using Kubernetes. In this talk I’ll go through the architecture of Kubernetes and give an overview of how it works, capping it off with a tech demo and light Q and A.</p> <p>Speaker: Richard Boyd II</p> <p>Sponsor: <a href=""http://wayblazer.com/"">Wayblazer</a></p> <p><img src=""http://wayblazer.wpengine.com/wp-content/uploads/2016/03/logowayblazer.png"" /></p> <p>Email: [masked]</p>",Cloud Austin,Kubernetes me this....,1468969200000
1,1,0,0,"<p><b>Featured Talk:</b></p> <p><b>Cloud Native Data and Analytics tools</b></p> <p>Data and Analytics services is where the latest innovation in the Cloud is taking place. With Microsoft and Google pushing out new tools in the space AWS is having to do catchup on it’s lead there. We’ll spend 2 hrs going thru all the data related services that are offered from AWS, Azure and Google and do a compare and contrast of the services where appropriate.</p> <p><br/>Here’s some of the service I’ll be talking about:</p> <p>• AWS EMR, Redshift, Kinesis, Data Pipeline, QuickSight, Machine Learning and more</p> <p>• Azure HDInsight, Data Lake Store, Data Lake Analytics, Machine Learning, Stream Analytics, Data Factory and more</p> <p>• Google BigQuery, Cloud Dataflow, Cloud Dataproc, Cloud Datalab, Machine Learning and more.</p> <p>This talk is intended to be an overview of the services since there’s a lot to cover here, time permitting we can deep dive into a few. Most of you will be familiar with the AWS tools, but the same really can’t be said for Azure and Google and here’s a chance to catch up on what’s been brewing there.</p> <p>Speaker: Nirmal Ranganathan, Rackspace</p> <p>Sponsor: <a href=""https://stormpath.com/"">Stormpath</a>, the excellent cloud identity provider!</p> <p> </p>",Cloud Austin,Cloud Native Data and Analytics tools,1471388400000
